"","indicat","time","lat","lon","alt","head","speed","equip","reg","plan_dep","plan_arr","real_arr","id_iata","id_icao"
"604",912912767,2024-07-31 13:47:25,-23.53746,-46.71834,3975,148,157,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"605",912912767,2024-07-31 13:47:34,-23.54319,-46.71453,3875,148,157,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"606",912912767,2024-07-31 13:47:40,-23.547,-46.71188,3825,146,155,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"607",912912767,2024-07-31 13:47:49,-23.55244,-46.70797,3750,146,152,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"608",912912767,2024-07-31 13:47:58,-23.55767,-46.70423,3650,146,148,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"609",912912767,2024-07-31 13:48:07,-23.56293,-46.70055,3550,147,145,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"610",912912767,2024-07-31 13:48:16,-23.56754,-46.69744,3500,147,135,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"611",912912767,2024-07-31 13:48:25,-23.57272,-46.69383,3375,147,138,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"612",912912767,2024-07-31 13:48:35,-23.57764,-46.69044,3250,148,140,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"613",912912767,2024-07-31 13:48:43,-23.58248,-46.68723,3125,148,138,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"614",912912767,2024-07-31 13:48:53,-23.5876,-46.68376,3000,147,138,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"615",912912767,2024-07-31 13:49:02,-23.59227,-46.6804,2900,146,138,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"616",912912767,2024-07-31 13:49:08,-23.59561,-46.67801,2825,146,139,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"617",912912767,2024-07-31 13:49:17,-23.60059,-46.67453,2700,147,138,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"618",912912767,2024-07-31 13:49:26,-23.60562,-46.67111,2575,148,137,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"619",912912767,2024-07-31 13:49:35,-23.61027,-46.66785,2450,147,135,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"620",912912767,2024-07-31 13:49:39,-23.6122731565021,-46.6664686885189,2411.77182247841,146.490290966379,133.980581932757,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"621",912912767,2024-07-31 13:49:39,-23.6122731565021,-46.6664686885189,2411.77182247841,146.490290966379,133.980581932757,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"622",912912767,2024-07-31 13:49:42,-23.6142,-46.66514,2375,146,133,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"623",912912767,2024-07-31 13:49:53,-23.61977,-46.66127,2250,147,136,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"624",912912767,2024-07-31 13:50:00,-23.62354,-46.65868,2150,147,136,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"625",912912767,2024-07-31 13:50:11,-23.62819,-46.65546,0,146,68,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"626",912912767,2024-07-31 13:50:20,-23.62975,-46.65438,0,146,35,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"627",912912767,2024-07-31 13:50:28,-23.6306,-46.65384,0,157,24,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"628",912912767,2024-07-31 13:50:29,-23.63081,-46.65376,0,163,23,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"629",912912767,2024-07-31 13:50:32,-23.63109,-46.65373,0,174,23,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"630",912912767,2024-07-31 13:50:35,-23.63136,-46.65376,0,188,19,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"631",912912767,2024-07-31 13:50:38,-23.63159,-46.65385,0,202,15,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"632",912912767,2024-07-31 13:50:43,-23.63174,-46.65405,0,241,11,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"633",912912767,2024-07-31 13:50:48,-23.63173,-46.65436,0,286,10,"B737","PRGEI","SBCT","SBSP","SBSP","G31107","GLO1107"
"634",913039846,2024-07-31 21:49:56,-25.52666,-49.17998,0,357,15,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"635",913039846,2024-07-31 21:50:03,-25.52614,-49.18,0,357,15,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"636",913039846,2024-07-31 21:50:11,-25.52564,-49.18003,0,357,15,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"637",913039846,2024-07-31 21:50:18,-25.5252,-49.18004,0,357,11,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"638",913039846,2024-07-31 21:50:24,-25.52497,-49.18,0,28,7,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"639",913039846,2024-07-31 21:50:31,-25.5249,-49.17979,0,61,7,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"640",913039846,2024-07-31 21:50:38,-25.52504,-49.17957,0,137,7,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"641",913039846,2024-07-31 21:50:45,-25.52529,-49.17931,0,135,18,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"642",913039846,2024-07-31 21:50:47,-25.52554,-49.17903,0,135,33,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"643",913039846,2024-07-31 21:50:50,-25.5259,-49.17863,0,135,43,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"644",913039846,2024-07-31 21:50:52,-25.52621,-49.17828,0,135,53,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"645",913039846,2024-07-31 21:50:53,-25.52641,-49.17806,0,135,58,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"646",913039846,2024-07-31 21:50:54,-25.52671,-49.17772,0,135,63,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"647",913039846,2024-07-31 21:51:00,-25.52843,-49.17583,0,135,94,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"648",913039846,2024-07-31 21:51:11,-25.53264,-49.17114,2625,134,135,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"649",913039846,2024-07-31 21:51:21,-25.5373,-49.16594,2925,134,147,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"650",913039846,2024-07-31 21:51:27,-25.5401862152285,-49.16267773067,3183.53719473965,134.940135253599,147.940135253599,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"651",913039846,2024-07-31 21:51:27,-25.5401862152285,-49.16267773067,3183.53719473965,134.940135253599,147.940135253599,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"652",913039846,2024-07-31 21:51:27,-25.54037,-49.16247,3200,135,148,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"653",913039846,2024-07-31 21:51:37,-25.545,-49.15736,3625,133,151,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"654",913039846,2024-07-31 21:51:46,-25.54968,-49.15174,3825,130,162,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"655",913039846,2024-07-31 21:51:49,-25.55089,-49.14977,3900,123,165,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"656",913039846,2024-07-31 21:51:52,-25.55205,-49.14719,3950,114,167,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"657",913039846,2024-07-31 21:51:55,-25.55271,-49.14465,4000,104,171,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"658",913039846,2024-07-31 21:51:58,-25.55296,-49.14164,4075,92,175,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"659",913039846,2024-07-31 21:52:01,-25.55287,-49.1391,4150,86,177,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"660",913039846,2024-07-31 21:52:04,-25.55262,-49.13635,4225,82,180,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"661",913039846,2024-07-31 21:52:08,-25.55219,-49.1332,4300,80,184,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"662",913039846,2024-07-31 21:52:11,-25.55173,-49.13039,4375,79,188,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"663",913039846,2024-07-31 21:52:14,-25.55118,-49.12704,4425,79,194,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"664",913039846,2024-07-31 21:52:17,-25.55071,-49.12402,4450,79,200,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"665",913039846,2024-07-31 21:52:20,-25.55017,-49.12089,4500,79,206,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"666",913039846,2024-07-31 21:52:24,-25.54953,-49.11702,4550,79,214,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"667",913039846,2024-07-31 21:52:27,-25.54898,-49.11329,4625,80,219,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"668",913039846,2024-07-31 21:52:30,-25.54847,-49.10961,4675,81,225,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"669",913039846,2024-07-31 21:52:40,-25.54689,-49.09858,4825,81,244,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"670",913039846,2024-07-31 21:52:49,-25.54559,-49.08641,4975,84,262,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"671",913039846,2024-07-31 21:52:58,-25.54495,-49.07308,5300,87,274,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"672",913039846,2024-07-31 21:53:11,-25.54438,-49.0552,6075,87,280,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"673",913039846,2024-07-31 21:53:26,-25.54345,-49.03292,6950,87,290,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"674",913039846,2024-07-31 21:53:39,-25.54248,-49.01398,7775,86,295,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"675",913039846,2024-07-31 21:53:55,-25.54102,-48.99017,8850,85,299,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"676",913039846,2024-07-31 21:54:08,-25.53955,-48.96937,9800,85,300,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"677",913039846,2024-07-31 21:54:24,-25.5379,-48.94547,10950,85,298,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"678",913039846,2024-07-31 21:54:36,-25.5359,-48.92709,11850,81,296,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"679",913039846,2024-07-31 21:54:48,-25.53218,-48.90854,12675,75,294,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"680",913039846,2024-07-31 21:54:51,-25.53122,-48.90442,12825,75,297,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"681",913039846,2024-07-31 21:54:55,-25.53008,-48.89937,13000,75,299,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"682",913039846,2024-07-31 21:55:25,-25.51982,-48.85259,14500,76,314,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"683",913039846,2024-07-31 21:55:59,-25.50815,-48.79913,16075,76,331,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"684",913039846,2024-07-31 21:56:29,-25.49684,-48.74776,17650,76,339,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"685",913039846,2024-07-31 21:57:00,-25.48521,-48.69519,19150,76,350,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"686",913039846,2024-07-31 21:57:31,-25.47301,-48.6401,20750,76,358,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"687",913039846,2024-07-31 21:58:02,-25.46082,-48.58486,22325,76,364,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"688",913039846,2024-07-31 21:58:33,-25.44814,-48.52753,23850,76,370,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"689",913039846,2024-07-31 21:59:07,-25.43417,-48.46446,24950,76,383,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"690",913039846,2024-07-31 21:59:17,-25.4302065583954,-48.4467212195264,24965.3502773223,76,382.692994453554,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"691",913039846,2024-07-31 21:59:17,-25.4302065583954,-48.4467212195264,24965.3502773223,76,382.692994453554,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"692",913039846,2024-07-31 21:59:37,-25.42126,-48.40668,25000,76,382,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"693",913039846,2024-07-31 22:00:08,-25.40826,-48.34864,25000,76,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"694",913039846,2024-07-31 22:00:42,-25.39412,-48.28563,25000,76,377,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"695",913039846,2024-07-31 22:01:13,-25.38116,-48.22775,25000,76,375,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"696",913039846,2024-07-31 22:01:43,-25.36839,-48.17083,25000,76,374,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"697",913039846,2024-07-31 22:02:14,-25.35565,-48.114,25000,76,373,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"698",913039846,2024-07-31 22:02:45,-25.3429,-48.05735,25000,76,373,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"699",913039846,2024-07-31 22:03:12,-25.32825,-48.00725,25000,66,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"700",913039846,2024-07-31 22:03:15,-25.32642,-48.00269,25000,65,375,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"701",913039846,2024-07-31 22:03:19,-25.32353,-47.99611,25000,63,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"702",913039846,2024-07-31 22:03:21,-25.32111,-47.99097,25000,63,377,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"703",913039846,2024-07-31 22:03:23,-25.31964,-47.98793,25000,62,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"704",913039846,2024-07-31 22:03:27,-25.31674,-47.98222,25000,60,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"705",913039846,2024-07-31 22:03:30,-25.31415,-47.97725,25000,59,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"706",913039846,2024-07-31 22:03:33,-25.31168,-47.97256,25000,59,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"707",913039846,2024-07-31 22:03:36,-25.30906,-47.96755,25000,59,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"708",913039846,2024-07-31 22:04:07,-25.28165,-47.91519,25000,60,378,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"709",913039846,2024-07-31 22:04:37,-25.25538,-47.86474,25000,60,377,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"710",913039846,2024-07-31 22:05:09,-25.22759,-47.81126,25000,60,378,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"711",913039846,2024-07-31 22:05:40,-25.20053,-47.75925,25000,60,378,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"712",913039846,2024-07-31 22:06:14,-25.17093,-47.70248,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"713",913039846,2024-07-31 22:06:47,-25.14175,-47.64662,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"714",913039846,2024-07-31 22:07:19,-25.11378,-47.59313,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"715",913039846,2024-07-31 22:07:50,-25.08621,-47.54038,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"716",913039846,2024-07-31 22:07:53,-25.0840122138173,-47.5361851163506,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"717",913039846,2024-07-31 22:07:53,-25.0840122138173,-47.5361851163506,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"718",913039846,2024-07-31 22:08:21,-25.05927,-47.48896,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"719",913039846,2024-07-31 22:08:52,-25.0316,-47.43622,25000,60,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"720",913039846,2024-07-31 22:09:23,-25.00446,-47.38455,25000,60,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"721",913039846,2024-07-31 22:09:57,-24.97486,-47.32827,25000,60,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"722",913039846,2024-07-31 22:10:27,-24.94789,-47.27707,25000,60,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"723",913039846,2024-07-31 22:11:00,-24.91881,-47.22188,25000,60,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"724",913039846,2024-07-31 22:11:34,-24.88953,-47.16648,25000,59,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"725",913039846,2024-07-31 22:12:04,-24.86266,-47.11548,25000,59,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"726",913039846,2024-07-31 22:12:37,-24.8334,-47.06014,25000,59,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"727",913039846,2024-07-31 22:13:10,-24.80434,-47.00521,25000,59,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"728",913039846,2024-07-31 22:13:41,-24.77701,-46.95369,25000,59,378,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"729",913039846,2024-07-31 22:14:13,-24.74982,-46.9024,24750,59,374,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"730",913039846,2024-07-31 22:14:43,-24.72276,-46.85165,24250,59,373,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"731",913039846,2024-07-31 22:15:14,-24.69545,-46.80072,23725,59,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"732",913039846,2024-07-31 22:15:48,-24.66575,-46.74486,23200,59,380,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"733",913039846,2024-07-31 22:16:18,-24.63844,-46.69368,22700,59,383,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"734",913039846,2024-07-31 22:16:43,-24.61533,-46.65451,22325,48,383,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"735",913039846,2024-07-31 22:16:46,-24.61134,-46.65009,22275,44,383,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"736",913039846,2024-07-31 22:16:49,-24.60737,-46.64619,22225,40,383,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"737",913039846,2024-07-31 22:16:52,-24.60315,-46.64261,22175,36,383,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"738",913039846,2024-07-31 22:16:55,-24.59871,-46.63935,22125,32,382,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"739",913039846,2024-07-31 22:16:58,-24.59383,-46.63624,22100,29,382,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"740",913039846,2024-07-31 22:17:01,-24.58905,-46.63366,22050,25,381,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"741",913039846,2024-07-31 22:17:04,-24.58419,-46.63147,22000,21,381,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"742",913039846,2024-07-31 22:17:07,-24.57916,-46.62959,21975,18,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"743",913039846,2024-07-31 22:17:10,-24.57339,-46.6279,21925,14,379,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"744",913039846,2024-07-31 22:17:13,-24.56891,-46.62689,21875,10,378,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"745",913039846,2024-07-31 22:17:16,-24.56371,-46.62608,21850,7,377,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"746",913039846,2024-07-31 22:17:19,-24.55779,-46.62562,21800,3,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"747",913039846,2024-07-31 22:17:22,-24.55253,-46.62551,21750,3,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"748",913039846,2024-07-31 22:17:25,-24.54695,-46.62551,21700,359,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"749",913039846,2024-07-31 22:17:28,-24.54206,-46.62551,21650,359,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"750",913039846,2024-07-31 22:17:31,-24.53682,-46.62552,21600,359,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"751",913039846,2024-07-31 22:17:34,-24.53128,-46.62552,21550,359,376,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"752",913039846,2024-07-31 22:17:38,-24.5257,-46.62547,21500,359,374,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"753",913039846,2024-07-31 22:17:41,-24.52084,-46.62547,21450,359,374,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"754",913039846,2024-07-31 22:17:43,-24.51599,-46.62547,21400,359,373,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"755",913039846,2024-07-31 22:18:14,-24.46311,-46.62551,20700,359,372,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"756",913039846,2024-07-31 22:18:47,-24.40636,-46.62557,19800,359,362,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"757",913039846,2024-07-31 22:19:20,-24.35171,-46.62572,18875,359,353,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"758",913039846,2024-07-31 22:19:54,-24.29668,-46.62577,17950,359,345,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"759",913039846,2024-07-31 22:19:58,-24.2909932224968,-46.62577,17853.5594544396,359,344.14275070613,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"760",913039846,2024-07-31 22:19:58,-24.2909932224968,-46.62577,17853.5594544396,359,344.14275070613,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"761",913039846,2024-07-31 22:20:28,-24.24361,-46.62577,17050,359,337,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"762",913039846,2024-07-31 22:20:58,-24.19664,-46.62587,16275,359,330,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"763",913039846,2024-07-31 22:21:32,-24.14655,-46.62577,15425,359,322,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"764",913039846,2024-07-31 22:22:05,-24.09679,-46.62577,14600,359,316,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"765",913039846,2024-07-31 22:22:35,-24.05322,-46.62582,13875,359,311,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"766",913039846,2024-07-31 22:23:09,-24.00558,-46.62593,13075,359,304,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"767",913039846,2024-07-31 22:23:42,-23.95885,-46.62577,12300,359,300,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"768",913039846,2024-07-31 22:24:15,-23.91234,-46.62598,11500,359,300,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"769",913039846,2024-07-31 22:24:30,-23.89149,-46.62608,11150,359,298,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"770",913039846,2024-07-31 22:24:46,-23.87064,-46.62634,10800,356,294,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"771",913039846,2024-07-31 22:24:52,-23.86203,-46.62769,10675,349,292,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"772",913039846,2024-07-31 22:24:55,-23.85805,-46.62867,10600,346,292,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"773",913039846,2024-07-31 22:24:58,-23.85393,-46.6301,10525,341,290,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"774",913039846,2024-07-31 22:25:01,-23.8499,-46.63173,10450,338,290,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"775",913039846,2024-07-31 22:25:04,-23.8462,-46.63354,10375,335,289,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"776",913039846,2024-07-31 22:25:07,-23.84289,-46.63541,10325,331,289,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"777",913039846,2024-07-31 22:25:10,-23.83917,-46.63779,10250,329,288,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"778",913039846,2024-07-31 22:25:13,-23.83652,-46.63966,10200,327,287,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"779",913039846,2024-07-31 22:25:15,-23.83381,-46.64157,10125,326,287,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"780",913039846,2024-07-31 22:25:19,-23.83003,-46.64429,10050,326,285,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"781",913039846,2024-07-31 22:25:22,-23.82651,-46.64683,9975,326,286,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"782",913039846,2024-07-31 22:25:25,-23.82335,-46.64902,9900,327,285,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"783",913039846,2024-07-31 22:25:28,-23.81937,-46.65181,9825,327,285,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"784",913039846,2024-07-31 22:25:40,-23.80621,-46.66096,9525,327,284,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"785",913039846,2024-07-31 22:25:55,-23.78926,-46.67262,9150,327,282,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"786",913039846,2024-07-31 22:26:10,-23.7724,-46.68416,8975,327,274,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
"787",913039846,2024-07-31 22:26:25,-23.75682,-46.69506,8975,327,259,"B737","PRGEA","SBCT","SBSP","SBSP","G31127","GLO1127"
